"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durSchoolSite","durSchoolOnline","durStudy","mainStudent","mainJobSearch","mainEmployed","mainWorked12m","mainWorkedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone"
12967,5,1,"married",35,"urban",4,6,2,465,60,60,300,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
12976,6,2,"widowed",12,"urban",1,6,6,630,10,120,940,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,1
12983,4,1,"neverMarried",12,"urban",2,4,5,720,60,105,1440,55,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
12987,6,1,"married",24,"urban",7,6,6,630,60,180,645,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
12989,7,2,"widowed",59,"urban",2,6,6,790,60,60,1350,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
12991,6,1,"married",35,"rural",6,6,1,495,0,200,410,80,460,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
12993,7,2,"neverMarried",10,"urban",4,6,1,510,0,0,1440,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
12996,4,2,"married",10,"urban",3,6,6,500,60,120,360,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13000,5,2,"divorced",35,"urban",4,6,6,500,0,70,1380,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
13012,5,1,"married",35,"urban",2,6,6,420,150,0,265,25,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13016,6,1,"married",35,"urban",7,4,5,445,65,35,265,20,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13020,7,2,"widowed",24,"urban",1,5,6,530,40,60,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13022,6,2,"widowed",35,"urban",1,5,6,420,0,0,1080,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13023,6,2,"married",24,"urban",2,6,6,735,0,90,135,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2
13026,5,1,"commonLaw",47,"urban",5,5,2,540,15,45,600,0,290,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
13033,4,2,"married",12,"urban",5,5,6,480,0,30,120,0,495,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2
13034,3,1,"commonLaw",13,"rural",3,4,6,600,20,140,85,30,0,0,0,0,NA,1,1,1,2,NA,8,2,NA,2,2
13047,6,2,"married",24,"rural",4,4,6,610,50,45,290,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13048,7,2,"widowed",35,"urban",7,6,5,540,90,125,1130,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13050,4,1,"married",11,"pei",3,6,6,480,150,35,460,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,2
13051,5,2,"married",35,"urban",2,5,2,500,135,60,625,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13062,5,1,"commonLaw",10,"rural",3,4,4,390,0,45,275,335,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
13068,3,1,"neverMarried",48,"urban",6,4,5,735,0,35,1180,15,120,0,0,240,1,1,2,2,2,1,7,2,2,2,2
13071,6,1,"married",35,"rural",2,6,3,420,120,110,300,20,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13077,5,2,"married",10,"urban",4,4,6,715,60,145,825,15,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13079,1,2,"neverMarried",35,"urban",2,6,6,660,0,30,780,0,0,0,0,0,NA,2,2,2,2,1,1,2,2,2,2
13083,3,2,"married",35,"urban",4,6,6,570,35,30,10,40,0,0,0,0,NA,2,1,1,2,NA,3,2,2,2,2
13094,1,1,"neverMarried",48,"rural",2,6,3,690,40,95,0,40,0,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2
13100,6,2,"divorced",47,"rural",7,5,6,570,60,30,1020,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13106,3,1,"married",13,"rural",1,6,6,480,0,45,90,75,345,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
13111,2,1,"commonLaw",59,"rural",3,6,2,665,15,180,950,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2
13113,5,2,"neverMarried",10,"urban",2,5,5,569,75,150,919,60,0,0,0,0,NA,2,2,2,2,NA,7,2,2,1,2
13121,6,2,"married",12,"rural",1,5,6,565,90,30,715,65,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,1
13124,6,2,"commonLaw",35,"urban",2,4,2,1185,120,0,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13130,7,1,"married",11,"pei",1,6,1,755,30,120,255,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13131,7,2,"widowed",10,"urban",2,6,6,510,60,60,1165,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13143,6,1,"widowed",12,"rural",4,4,2,480,10,30,1210,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13146,5,2,"married",35,"rural",2,4,5,390,135,60,405,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13147,7,2,"widowed",13,"rural",1,5,3,540,60,75,800,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13151,5,1,"married",35,"rural",2,5,4,570,60,90,930,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
13154,7,1,"married",35,"urban",1,6,6,500,0,90,445,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13160,1,1,"neverMarried",47,"urban",4,5,2,780,0,120,0,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2
13161,6,2,"married",46,"urban",3,5,6,675,30,60,120,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13162,1,2,"neverMarried",11,"pei",2,4,3,780,0,60,420,0,0,0,0,0,NA,NA,NA,1,1,NA,7,2,1,2,1
13165,6,1,"married",35,"urban",1,6,2,635,140,0,410,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13168,5,1,"married",10,"rural",NA,6,1,350,0,0,1440,10,0,0,0,0,NA,NA,NA,2,2,NA,8,2,2,2,2
13169,3,1,"neverMarried",35,"urban",1,6,6,750,150,60,1350,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,1
13176,6,2,"widowed",35,"rural",6,5,6,720,0,0,1140,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13177,6,2,"widowed",48,"urban",1,6,3,600,210,30,960,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13180,6,2,"married",47,"urban",1,6,6,540,0,370,30,105,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13183,5,1,"married",10,"urban",1,6,6,540,70,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13187,5,1,"widowed",35,"rural",4,4,6,540,60,225,90,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13188,5,2,"married",10,"rural",4,5,4,555,40,50,555,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13191,4,2,"married",59,"urban",3,6,3,570,0,135,315,30,630,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1
13194,6,2,"widowed",35,"urban",1,5,5,650,45,15,1200,110,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13195,5,1,"married",24,"rural",3,5,4,540,0,85,120,120,540,0,0,0,NA,NA,NA,1,1,NA,8,2,1,1,1
13214,6,2,"neverMarried",48,"rural",1,6,2,460,45,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13221,5,2,"married",24,"urban",1,6,6,510,0,30,40,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13224,5,1,"married",24,"urban",5,6,6,510,30,240,485,40,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13228,5,2,"married",35,"rural",4,6,6,510,220,30,0,0,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2
13230,7,2,"widowed",47,"urban",1,6,1,570,25,60,740,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
13234,7,1,"widowed",24,"urban",1,6,6,480,60,100,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13240,6,2,"neverMarried",24,"urban",7,4,5,540,90,0,1395,20,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13242,5,2,"married",35,"urban",4,4,6,450,60,0,120,215,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13244,5,2,"divorced",13,"urban",4,5,1,720,60,120,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,NA
13248,7,2,"married",35,"urban",5,6,2,720,0,75,60,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
13249,7,2,"widowed",24,"urban",1,6,6,570,100,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
13250,7,1,"married",35,"urban",1,5,4,660,0,105,205,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13253,7,2,"widowed",59,"urban",1,6,6,660,30,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13258,6,2,"married",48,"urban",2,6,6,600,0,165,15,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13262,5,1,"divorced",13,"rural",2,4,4,560,0,90,450,0,0,0,0,0,NA,1,1,1,2,NA,1,2,2,2,2
13270,2,1,"neverMarried",10,"urban",3,4,1,685,0,15,840,20,0,0,0,0,NA,NA,2,2,2,NA,7,2,NA,2,2
13271,3,2,"married",12,"urban",3,4,3,410,10,20,585,35,540,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,1
13275,7,2,"widowed",59,"urban",3,6,6,600,60,20,1365,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13276,4,2,"neverMarried",12,"urban",2,6,4,1025,0,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13278,6,1,"commonLaw",59,"rural",7,6,6,510,135,90,555,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13279,4,1,"neverMarried",48,"urban",2,5,3,990,20,30,720,35,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
13285,3,2,"commonLaw",35,"urban",7,4,5,525,20,50,1115,40,120,0,0,0,NA,NA,NA,1,1,NA,2,1,2,1,1
13287,6,1,"married",13,"urban",5,5,1,420,0,180,120,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13290,5,2,"neverMarried",59,"urban",6,4,6,600,40,20,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13291,5,2,"divorced",59,"urban",2,5,6,795,60,50,1135,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13296,5,2,"divorced",59,"urban",2,6,1,930,0,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13298,6,2,"married",24,"urban",2,6,5,510,75,120,30,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13300,4,1,"neverMarried",35,"urban",2,6,3,300,20,50,855,100,495,0,0,0,NA,NA,NA,1,1,NA,8,1,1,2,2
13301,6,2,"married",13,"rural",1,6,6,540,180,120,960,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13304,6,2,"married",12,"rural",4,6,5,510,60,60,405,10,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13305,7,2,"married",24,"urban",1,6,6,455,120,100,235,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13307,7,1,"married",35,"urban",3,6,6,175,65,90,35,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13309,6,1,"married",59,"urban",3,5,4,485,45,180,300,0,0,0,0,0,NA,2,1,1,2,NA,1,2,1,2,2
13313,4,2,"married",48,"rural",4,4,6,520,70,10,110,75,520,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
13315,6,1,"separated",35,"urban",NA,6,6,530,90,0,1260,70,0,0,0,0,NA,2,2,2,2,NA,8,2,NA,2,2
13325,6,2,"divorced",24,"urban",1,4,6,560,60,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13331,6,1,"divorced",35,"urban",6,4,6,510,0,0,1030,190,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13335,6,2,"neverMarried",35,"urban",6,4,2,510,0,10,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13342,5,1,"separated",48,"urban",3,4,1,540,20,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13344,3,1,"married",35,"urban",4,6,4,825,55,45,120,25,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1
13350,6,1,"married",12,"rural",1,4,1,590,15,185,800,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13366,3,2,"neverMarried",24,"urban",1,6,1,600,135,90,795,0,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,1
13369,6,2,"neverMarried",59,"urban",6,5,6,630,135,30,990,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13370,6,1,"separated",10,"rural",2,6,1,610,160,105,1380,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13371,6,1,"neverMarried",10,"rural",4,6,1,590,10,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,7,2,2,1,2
13377,6,1,"married",35,"urban",7,6,3,455,70,15,195,80,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13390,3,2,"commonLaw",12,"urban",2,6,1,725,10,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13392,5,1,"neverMarried",48,"urban",3,4,6,555,345,120,1440,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2
13396,3,1,"married",12,"urban",4,6,3,270,0,70,370,80,720,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
13397,6,1,"married",24,"rural",1,6,6,555,0,75,225,90,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13399,3,2,"divorced",35,"urban",4,5,5,835,120,60,665,0,425,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
13404,5,2,"married",11,"pei",5,4,3,540,15,100,345,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13407,4,2,"commonLaw",48,"rural",4,6,1,570,0,0,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13409,5,1,"neverMarried",24,"rural",1,4,6,420,0,180,885,30,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
13410,7,2,"married",35,"urban",2,4,6,430,180,50,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13411,7,2,"married",48,"rural",5,6,6,810,60,30,105,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1
13426,6,1,"married",13,"rural",1,4,6,520,0,45,380,90,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13431,4,1,"neverMarried",48,"urban",3,5,1,615,90,30,1380,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13434,3,1,"neverMarried",24,"rural",3,6,6,435,0,70,1380,110,600,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
13440,6,2,"married",24,"rural",4,6,3,450,0,75,20,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13442,7,1,"married",35,"urban",1,6,1,481,90,90,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,NA,2
13443,5,1,"married",13,"rural",1,4,5,600,65,60,665,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13444,7,2,"widowed",24,"urban",1,6,1,750,0,120,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13456,6,2,"married",11,"pei",3,6,2,495,0,170,20,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13457,6,1,"neverMarried",35,"urban",2,4,6,390,10,0,1440,90,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13458,6,1,"neverMarried",35,"urban",1,6,4,480,120,0,660,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13464,4,2,"married",35,"urban",6,5,3,685,180,0,1005,0,0,0,0,0,NA,1,2,2,2,NA,1,NA,2,1,2
13466,5,2,"separated",24,"rural",1,6,6,615,30,105,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13473,6,2,"widowed",13,"rural",1,4,6,540,60,165,1275,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1
13475,6,1,"separated",35,"urban",3,6,6,750,35,120,1080,45,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13494,6,1,"married",47,"urban",6,6,6,420,15,90,750,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
13503,7,2,"widowed",35,"urban",2,6,1,810,50,90,1290,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2
13505,7,1,"married",35,"urban",3,4,6,530,0,135,365,25,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13507,5,1,"divorced",24,"urban",NA,6,1,300,105,60,1380,20,660,0,0,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA
13508,4,1,"divorced",24,"urban",NA,5,5,450,45,150,1015,145,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13509,5,2,"married",59,"urban",2,5,5,480,185,0,720,0,480,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
13512,6,2,"married",24,"rural",2,6,6,645,155,40,575,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13514,5,2,"married",13,"rural",5,6,6,590,180,100,870,105,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13515,5,2,"married",48,"urban",2,4,2,480,40,20,190,40,495,0,0,0,NA,NA,NA,1,1,NA,2,2,1,2,2
13516,5,2,"separated",48,"urban",4,4,4,570,0,40,890,20,550,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
13517,7,1,"married",48,"rural",2,5,6,645,0,110,400,40,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2
13524,7,2,"widowed",24,"rural",1,6,6,660,125,50,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13529,7,1,"widowed",35,"urban",1,6,NA,510,0,270,1020,25,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
13531,5,2,"married",11,"pei",2,6,6,540,30,90,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13533,7,2,"widowed",59,"urban",2,6,6,480,60,30,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13535,5,1,"married",10,"rural",4,5,2,330,20,170,770,105,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13536,5,2,"married",35,"rural",4,4,6,500,0,130,135,115,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13541,6,1,"married",59,"urban",5,4,6,600,0,180,450,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,NA
13543,7,1,"widowed",35,"urban",3,6,6,540,0,140,1160,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13544,1,2,"neverMarried",35,"urban",1,4,4,880,45,45,940,0,0,0,0,270,NA,2,2,2,2,NA,6,1,2,1,2
13548,6,1,"married",13,"urban",7,6,6,570,85,110,485,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13549,5,1,"separated",35,"urban",2,6,6,480,420,0,1230,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13551,1,1,"neverMarried",35,"urban",2,6,1,380,0,60,0,0,240,0,0,0,NA,NA,NA,1,1,1,4,2,2,1,2
13555,5,1,"separated",46,"rural",1,5,3,535,0,70,655,50,640,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1
13556,5,2,"commonLaw",35,"urban",4,6,3,525,150,65,625,70,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13561,2,1,"married",13,"urban",6,6,6,540,40,50,550,20,485,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
13567,6,1,"married",24,"urban",4,5,6,780,60,420,0,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13568,6,2,"neverMarried",35,"urban",4,4,3,600,110,220,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
13570,5,1,"divorced",24,"rural",3,6,3,630,0,90,1090,25,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13575,5,1,"married",12,"urban",2,4,4,560,0,180,455,45,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
13578,6,2,"widowed",10,"urban",NA,6,3,750,120,80,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13580,5,2,"married",35,"urban",5,6,1,585,60,0,0,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13583,7,1,"divorced",24,"urban",6,6,2,360,15,110,1305,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13584,3,1,"married",59,"urban",7,4,6,420,0,190,330,20,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
13591,6,2,"neverMarried",48,"urban",3,6,3,420,105,75,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
13600,2,1,"neverMarried",48,"rural",6,4,2,180,0,90,690,0,390,0,0,0,NA,2,1,1,2,NA,1,2,2,1,2
13602,2,2,"neverMarried",35,"urban",4,6,2,495,90,90,615,0,0,0,0,0,NA,NA,2,2,2,NA,1,2,2,2,2
13603,6,1,"widowed",24,"urban",6,5,6,495,60,155,1320,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13604,5,2,"neverMarried",35,"urban",6,4,2,390,135,165,1085,210,0,0,0,0,NA,2,2,2,2,2,1,2,2,1,2
13609,6,1,"married",47,"rural",1,6,6,540,60,20,565,0,480,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
13611,5,2,"neverMarried",24,"urban",6,6,6,440,30,150,1320,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,2,2
13613,5,2,"divorced",48,"urban",6,4,1,480,10,180,960,0,300,0,0,0,NA,2,1,1,2,NA,8,1,2,2,2
13614,5,1,"married",35,"urban",2,6,2,480,0,20,605,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13615,6,2,"widowed",10,"rural",2,6,4,540,135,60,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13619,5,1,"married",35,"urban",5,6,3,600,30,195,190,40,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13620,5,2,"neverMarried",13,"urban",7,5,5,460,0,110,1410,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13626,5,2,"married",24,"urban",3,4,6,525,75,75,820,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13630,7,1,"married",46,"rural",3,6,2,450,0,60,150,0,480,0,0,0,NA,NA,2,2,2,NA,8,2,1,2,2
13638,6,2,"widowed",59,"urban",1,4,4,535,0,0,1195,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,NA
13640,7,1,"married",59,"urban",2,6,1,540,0,90,625,40,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
13643,7,2,"widowed",13,"urban",3,6,3,540,90,150,1350,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13646,6,2,"neverMarried",24,"urban",3,6,6,540,20,30,1280,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13647,7,1,"widowed",59,"urban",7,5,6,495,35,100,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2
13648,6,2,"widowed",46,"rural",4,5,6,420,15,105,1285,20,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2
13649,6,1,"married",35,"rural",3,6,3,510,0,330,270,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2
13650,5,2,"separated",59,"urban",4,5,1,690,90,0,1440,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,2,1,2
13654,6,1,"married",35,"urban",7,6,5,405,150,60,900,25,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13658,6,2,"married",48,"urban",3,4,3,425,120,240,0,0,200,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2
13661,4,2,"commonLaw",12,"urban",2,6,1,405,110,30,1025,0,0,0,0,0,NA,1,2,2,2,NA,8,2,2,1,2
13663,6,2,"widowed",35,"rural",4,6,6,355,0,75,935,0,0,0,0,0,NA,2,1,1,2,NA,2,2,2,2,2
13666,6,2,"widowed",12,"rural",1,4,2,345,50,35,1225,10,340,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2
13667,6,1,"married",48,"rural",3,6,1,720,0,0,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13670,5,1,"married",59,"urban",6,4,6,685,105,50,710,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13671,3,1,"divorced",35,"rural",2,6,6,700,0,10,790,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2
13673,7,1,"widowed",24,"urban",1,6,2,510,0,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2
13676,5,1,"married",35,"rural",4,6,6,510,0,200,290,20,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13678,6,1,"married",35,"urban",1,4,6,540,50,135,365,0,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2
13679,5,2,"divorced",35,"urban",2,6,3,470,25,15,1240,50,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13685,5,2,"neverMarried",48,"urban",7,4,4,450,60,30,1440,0,0,0,0,0,NA,2,1,1,2,NA,1,1,2,2,2
13699,5,2,"married",12,"urban",6,4,4,540,50,50,475,60,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13703,6,2,"married",24,"urban",2,6,6,585,90,135,405,45,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13716,5,1,"married",24,"urban",6,5,6,540,60,120,45,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2
13718,5,2,"married",59,"urban",4,5,6,540,0,180,205,0,440,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2
13721,4,2,"married",12,"urban",2,5,3,540,130,20,135,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13724,6,2,"widowed",48,"urban",6,4,6,450,90,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13729,4,2,"married",12,"urban",3,4,2,600,35,0,370,5,335,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2
13733,6,1,"married",13,"urban",4,5,2,420,15,90,735,0,270,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2
13738,7,1,"widowed",59,"urban",6,6,6,620,55,150,1430,35,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2
13744,6,2,"neverMarried",24,"urban",3,5,6,540,200,80,1440,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2
13757,2,2,"neverMarried",48,"urban",6,5,4,540,60,20,200,40,560,0,0,0,NA,NA,NA,1,1,2,1,2,1,2,2
13758,1,1,"neverMarried",12,"rural",3,5,3,620,0,30,750,120,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2
13759,5,1,"married",35,"urban",1,6,5,455,20,45,855,100,515,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2
