"id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
22227,7,2,3,48,1,4,6,6,515,10,40,1205,40,0,0,0,0,NA,2,2,2,2,NA,8,1,2,2,2,"AB","Widowed","College, CEGEP, or other non-university certificate or dimploma",0
22228,1,1,6,35,1,1,1,3,450,0,15,794,0,0,311,0,0,1,2,1,1,2,1,7,1,2,1,1,"ON","Single, never married","Less than high school dimploma or its equivalent",1
22229,3,1,1,35,1,6,1,6,525,90,0,765,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,1,"ON","Married","Bachelor's degree",1
22230,3,2,1,59,1,6,1,6,400,0,90,85,35,515,0,0,0,NA,NA,NA,1,1,2,2,2,2,1,1,"BC","Married","Bachelor's degree",1
22231,1,1,6,48,1,1,2,5,690,0,30,745,55,315,0,0,0,1,2,2,2,2,1,6,2,2,2,2,"AB","Single, never married","Less than high school dimploma or its equivalent",1
22232,4,1,1,10,2,3,2,6,435,60,30,70,25,440,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"NL","Married","Trade certificate or diploma",1
22233,7,2,1,12,1,1,2,6,690,105,90,0,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"NS","Married","Less than high school dimploma or its equivalent",1
22234,4,2,6,48,1,6,3,3,540,0,0,795,60,645,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,2,"AB","Single, never married","Bachelor's degree",1
22235,3,1,2,59,1,4,2,5,360,0,0,135,45,60,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,"BC","Living common-law","College, CEGEP, or other non-university certificate or dimploma",1
22236,4,2,5,35,1,3,2,4,510,0,45,1440,60,0,0,0,0,NA,1,1,1,2,NA,3,2,1,1,2,"ON","Divorced","Trade certificate or diploma",1
22237,5,1,2,35,1,3,6,2,500,120,0,625,0,0,0,0,0,NA,2,2,2,2,NA,3,2,1,1,2,"ON","Living common-law","Trade certificate or diploma",0
22238,6,2,5,24,1,6,6,1,450,80,85,1080,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"QC","Divorced","Bachelor's degree",0
22239,5,1,1,35,1,4,3,2,375,0,20,145,100,585,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,"ON","Married","College, CEGEP, or other non-university certificate or dimploma",1
22240,2,2,6,24,1,6,2,6,795,60,105,555,60,240,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2,"QC","Single, never married","Bachelor's degree",1
22241,6,2,1,35,1,6,3,6,430,0,365,835,10,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,"ON","Married","Bachelor's degree",1
